,geometry,month_timestamp,detection_drives_count,avg_speed,near_miss_pedestrian_ratio,near_miss_bicycle_ratio,near_miss_vehicle_ratio,avg_pedestrian_on_road_volume,avg_bicycle_on_road_volume,braking_count,cornering_count,harsh_braking_ratio,harsh_cornering_ratio
2712,"[[34.776641, 32.097496], [34.776892, 32.097567]]",1/1/2021,1456,48.45686319,0.001373626,0,0,0.008241758,0.009615385,90,999,0,0.001001001
2713,"[[34.776892, 32.097567], [34.776983, 32.097597]]",1/1/2021,1327,49.46433937,0,0,0,0.007535795,0.003767898,73,951,0,0.001051525
2714,"[[34.776983, 32.097597], [34.777084, 32.09763]]",1/1/2021,1371,49.75847601,0,0,0,0.005835157,0.002188184,78,978,0,0
2715,"[[34.776029, 32.097069], [34.776036, 32.097209]]",1/1/2021,466,27.94071584,0.004291845,0,0.012875536,0.017167382,0.002145923,91,274,0,0.030232113
2716,"[[34.756359, 32.055473], [34.756394, 32.055453]]",1/1/2021,329,29.50077918,0,0,0.006079027,0.021276596,0,13,242,0,0.072510822
2717,"[[34.75694, 32.056361], [34.756489, 32.055697]]",1/1/2021,1151,24.37306961,0.007819288,0.002606429,0.038227628,0.026933102,0.025195482,207,293,0,0
2718,"[[34.776314, 32.08666], [34.774996, 32.086961]]",1/1/2021,1071,28.98767307,0.007469655,0.003734827,0.008403361,0.045751634,0.028944911,182,259,0,0.003153788
2719,"[[34.766997, 32.033681], [34.767178, 32.033649]]",1/1/2021,93,45.27881653,0,0,0,0,0,7,59,0,0.041395051
2720,"[[34.770452, 32.031282], [34.770524, 32.031189]]",1/1/2021,128,33.40064765,0,0,0,0.0234375,0,13,75,0,0.042777787
2721,"[[34.771102, 32.030191], [34.771227, 32.030053]]",1/1/2021,172,48.3637311,0,0,0,0.005813953,0.005813953,16,128,0,0
2722,"[[34.769261, 32.065625], [34.768836, 32.065172]]",1/1/2021,82,24.2145121,0,0,0,0.12195122,0.048780488,0,0,0,0
2723,"[[34.768129, 32.064451], [34.768693, 32.065039]]",1/1/2021,256,25.02800863,0.0078125,0,0.015625,0.04296875,0.00390625,84,126,0,0.012316619
2724,"[[34.774911, 32.08698], [34.774996, 32.086961]]",1/1/2021,55,27.38860009,0,0,0,0.254545455,0.072727273,0,0,0,0
2725,"[[34.774592, 32.076082], [34.774667, 32.076112]]",1/1/2021,173,30.27359794,0,0,0.023121387,0.005780347,0.01734104,21,89,0,0.012100258
2726,"[[34.756313, 32.055613], [34.756305, 32.055572]]",1/1/2021,410,27.35259265,0,0,0.012195122,0.004878049,0.007317073,18,285,0,0.029202172
2727,"[[34.786984, 32.075569], [34.787054, 32.075526]]",1/1/2021,783,18.44360402,0,0,0,0.062579821,0.001277139,16,282,0,0.081742181
2728,"[[34.778629, 32.069568], [34.77819, 32.068189]]",1/1/2021,805,30.97802958,0,0,0,0.234782609,0.414906832,0,0,0,0
2729,"[[34.789104, 32.110669], [34.789037, 32.110319]]",1/1/2021,686,43.58957582,0,0,0,0.001457726,0.002915452,155,500,0,0
2730,"[[34.761149, 32.03874], [34.761066, 32.038606]]",1/1/2021,914,54.0125887,0,0,0.001094092,0.002188184,0.002188184,57,584,0,0.001849658
2731,"[[34.760329, 32.037739], [34.760072, 32.037484]]",1/1/2021,1116,49.14212676,0,0,0.009856631,0.003584229,0.001792115,376,734,0,0.000860462
2732,"[[34.76396, 32.067777], [34.764149, 32.068356]]",1/1/2021,894,30.56163204,0,0,0.007829978,0.008948546,0.013422819,168,534,0,0.013464803
2733,"[[34.767686, 32.078487], [34.767961, 32.079206]]",1/1/2021,1297,36.42270981,0.00231303,0,0.00616808,0.030069391,0.0077101,301,588,0,0.000699413
2734,"[[34.764149, 32.068356], [34.764226, 32.068566]]",1/1/2021,796,33.60090164,0.001256281,0,0.007537688,0.025125628,0.005025126,100,510,0,0.002436125
2735,"[[34.768445, 32.080624], [34.768458, 32.080706]]",1/1/2021,683,36.23642087,0.002928258,0,0.001464129,0.026354319,0.007320644,68,526,0,0.010051525
2736,"[[34.778002, 32.067647], [34.77818, 32.068159]]",1/1/2021,911,27.31490374,0.008781559,0.003293085,0.010976948,0.027442371,0.015367728,305,485,0,0
2737,"[[34.75162, 32.032989], [34.751882, 32.034041]]",1/1/2021,533,37.36375256,0,0.001876173,0.03564728,0.011257036,0.015009381,145,187,0,0.00269984
2738,"[[34.77474, 32.092491], [34.774763, 32.092576]]",1/1/2021,383,35.61600434,0,0,0,0.015665796,0.002610966,23,243,0,0.033171165
2739,"[[34.775454, 32.094756], [34.77538, 32.094758]]",1/1/2021,52,22.20675129,0,0,0,0.038461538,0,2,38,0,0.008771921
2740,"[[34.774796, 32.092649], [34.775291, 32.094286]]",1/1/2021,881,32.1019957,0.002270148,0,0.021566402,0.03291714,0.035187287,251,279,0,0.002939588
2741,"[[34.76544, 32.074479], [34.765672, 32.075268]]",1/1/2021,133,42.74992685,0,0,0,0.112781955,0.022556391,0,0,0,0
2742,"[[34.766476, 32.075023], [34.766502, 32.075096]]",1/1/2021,661,32.98025056,0,0,0.007564297,0.003025719,0.006051437,137,520,0,0.002596154
2743,"[[34.756687, 32.036295], [34.757498, 32.036321]]",1/1/2021,554,33.1128466,0.003610108,0,0.037906137,0.009025271,0.009025271,206,290,0,0
2744,"[[34.78392, 32.059304], [34.783709, 32.05923]]",1/1/2021,114,31.99214152,0,0,0,0.00877193,0.01754386,21,78,0,0
2745,"[[34.781571, 32.076309], [34.781701, 32.075684]]",1/1/2021,305,32.07376183,0,0,0,0.259016393,0.039344262,0,0,0,0
2746,"[[34.766778, 32.078148], [34.766737, 32.078119]]",1/1/2021,302,38.57381652,0,0,0.009933775,0.006622517,0.003311258,26,229,0,0
2747,"[[34.782863, 32.09179], [34.782163, 32.091864]]",1/1/2021,415,30.67467566,0,0,0.002409639,0.134939759,0.024096386,49,170,0,0.009589347
2748,"[[34.774987, 32.060571], [34.774089, 32.06058]]",1/1/2021,513,26.29378365,0.001949318,0.003898635,0.044834308,0.052631579,0.025341131,174,242,0,0.000166397
2749,"[[34.77012, 32.086706], [34.769987, 32.08651]]",1/1/2021,492,49.4127417,0,0,0,0.00203252,0.00203252,43,340,0,0
2750,"[[34.779481, 32.037987], [34.779122, 32.03819]]",1/1/2021,643,31.24796339,0.00622084,0,0.045101089,0.00466563,0,254,453,0,0.002207506
2751,"[[34.779122, 32.03819], [34.779014, 32.038252]]",1/1/2021,590,36.5136516,0,0,0.013559322,0,0,69,441,0,0
2752,"[[34.768345, 32.082406], [34.768333, 32.082329]]",1/1/2021,136,25.50926869,0,0,0,0,0,64,107,0,0.069574252
2753,"[[34.768333, 32.082329], [34.768353, 32.082276]]",1/1/2021,128,24.23675267,0,0,0.0078125,0,0,43,99,0,0.117744909
2754,"[[34.780006, 32.09855], [34.779886, 32.098538]]",1/1/2021,640,37.39909443,0,0,0.003125,0.0015625,0.003125,67,513,0,0.009746589
2755,"[[34.786959, 32.079892], [34.786788, 32.079908]]",1/1/2021,268,33.92325804,0,0,0,0.026119403,0.02238806,22,143,0,0
2756,"[[34.788785, 32.077247], [34.788648, 32.07759]]",1/1/2021,749,36.39509596,0.001335113,0,0.002670227,0.022696929,0.010680908,79,428,0,0.008123512
2757,"[[34.788881, 32.077018], [34.788845, 32.077107]]",1/1/2021,475,30.31309048,0,0,0.002105263,0.012631579,0.025263158,28,313,0,0.091570374
2758,"[[34.77763, 32.0837], [34.776644, 32.084103]]",1/1/2021,82,15.91762212,0.024390244,0.06097561,0,0.06097561,0.012195122,38,39,0,0.009953179
2759,"[[34.779874, 32.08905], [34.780133, 32.089829]]",1/1/2021,85,12.89288606,0.117647059,0,0.070588235,0.070588235,0.023529412,21,31,0,0.002150548
2760,"[[34.76885, 32.082688], [34.769723, 32.082546]]",1/1/2021,440,28.4845795,0,0,0,0.034090909,0.013636364,73,219,0,0.024478466
2761,"[[34.789075, 32.102883], [34.788864, 32.102857]]",1/1/2021,391,45.64929369,0,0.002557545,0,0.002557545,0.00511509,30,249,0,0.010212277
2762,"[[34.762431, 32.036525], [34.762496, 32.036524]]",1/1/2021,478,56.30672812,0,0,0,0,0,11,318,0,0
2763,"[[34.775077, 32.081587], [34.775644, 32.08148]]",1/1/2021,487,23.12180899,0.008213552,0.006160164,0.020533881,0.059548255,0.051334702,119,215,0,0.002298591
2764,"[[34.782362, 32.069618], [34.782551, 32.06959]]",1/1/2021,619,29.0940592,0.012924071,0.001615509,0.012924071,0.056542811,0.017770598,142,324,0,0.002839355
2765,"[[34.763723, 32.048757], [34.763807, 32.048851]]",1/1/2021,637,35.58712324,0,0,0,0.003139717,0.003139717,115,505,0,0.037875788
2766,"[[34.764012, 32.057963], [34.763859, 32.057903]]",1/1/2021,302,25.57961095,0,0,0,0.013245033,0.023178808,19,237,0,0.091504422
2767,"[[34.763859, 32.057903], [34.76344, 32.057762]]",1/1/2021,343,29.68328999,0,0,0.005830904,0.026239067,0.04664723,48,243,0,0.000412704
2768,"[[34.783818, 32.047655], [34.783781, 32.047533]]",1/1/2021,3007,79.38038949,0,0,0,0,0,97,1764,0,0.00170068
2769,"[[34.774221, 32.075742], [34.774336, 32.07579]]",1/1/2021,155,23.6931347,0,0,0.006451613,0.04516129,0.051612903,4,3,0,0
2770,"[[34.774833, 32.040665], [34.774764, 32.040702]]",1/1/2021,393,46.65107455,0,0,0,0,0,13,278,0,0.007194245
2771,"[[34.76504, 32.054814], [34.765028, 32.054941]]",1/1/2021,295,30.70282082,0,0,0.003389831,0.027118644,0.033898305,24,192,0,0
2772,"[[34.783196, 32.069523], [34.782905, 32.069541]]",1/1/2021,233,28.37932203,0,0,0,0.248927039,0.064377682,0,0,0,0
2773,"[[34.785319, 32.083822], [34.785539, 32.084094]]",1/1/2021,449,30.99311231,0.008908686,0,0.013363029,0.033407572,0.06013363,64,176,0,0.028393898
2774,"[[34.78552, 32.049978], [34.785412, 32.050242]]",1/1/2021,6314,59.95128337,0,0,0.000950269,0,0.000158378,775,4574,0,0.019361227
2775,"[[34.785412, 32.050242], [34.785337, 32.050505]]",1/1/2021,6314,59.32230643,0,0,0.001583782,0,0,790,4658,0,0.021256357
2776,"[[34.78828, 32.075722], [34.7881, 32.075723]]",1/1/2021,2319,23.88717313,0.022423458,0,0.005605865,0.125916343,0.001293661,136,460,0,0.00158833
2777,"[[34.78828, 32.075722], [34.788291, 32.075884]]",1/1/2021,81,10.7091654,0.024691358,0,0,0.24691358,0,0,1,0,0
2778,"[[34.779888, 32.039895], [34.779706, 32.039758]]",1/1/2021,789,65.67643552,0,0,0,0.002534854,0.005069708,197,571,0,0.001751313
2779,"[[34.789368, 32.08359], [34.78959, 32.083544]]",1/1/2021,1188,31.44074456,0.001683502,0,0.003367003,0.010942761,0.014309764,54,406,0,0.026178313
2780,"[[34.786333, 32.058678], [34.786474, 32.059153]]",1/1/2021,7708,52.44378293,0,0,0.007135444,0.000129735,0.000129735,1232,5333,0,0.001054275
2781,"[[34.789178, 32.075719], [34.78828, 32.075722]]",1/1/2021,5837,25.31548925,0.009251328,0,0.002227171,0.126434812,0.000856604,232,515,0,0.00079707
2782,"[[34.78842, 32.078699], [34.78837, 32.078357]]",1/1/2021,745,37.48709101,0.013422819,0,0.004026846,0.056375839,0.014765101,117,378,0,0.00314791
2783,"[[34.772295, 32.061738], [34.770289, 32.061513]]",1/1/2021,202,26.2754339,0,0,0.034653465,0.108910891,0.084158416,51,54,0,0.007825222
2784,"[[34.77848, 32.072323], [34.778227, 32.071613]]",1/1/2021,139,19.73776421,0,0,0,0.129496403,0.079136691,0,0,0,0
2785,"[[34.789425, 32.071085], [34.789684, 32.071379]]",1/1/2021,1600,39.81548018,0.00125,0,0.004375,0.036875,0.016875,113,556,0,0.004465862
2786,"[[34.78038, 32.062287], [34.779665, 32.062879]]",1/1/2021,878,37.8528724,0.017084282,0.001138952,0.003416856,0.009111617,0.012528474,437,590,0,0.002286375
2787,"[[34.788646, 32.06443], [34.788579, 32.06435]]",1/1/2021,783,38.71183099,0,0,0,0.001277139,0,4,42,0,0
2788,"[[34.769824, 32.031472], [34.769374, 32.031423]]",1/1/2021,191,46.89098444,0,0,0.010471204,0.015706806,0.005235602,17,102,0,0.014005598
2789,"[[34.776619, 32.03492], [34.777314, 32.035953]]",1/1/2021,1692,59.13080796,0,0,0.023049645,0.005910165,0.011229314,410,816,0,0.001693468
2790,"[[34.778, 32.082588], [34.777984, 32.082542]]",1/1/2021,201,30.17217681,0.009950249,0,0,0.034825871,0.044776119,14,135,0,0.072222222
2791,"[[34.789001, 32.070837], [34.789156, 32.070889]]",1/1/2021,2150,37.20514544,0.001860465,0.002790698,0.00372093,0.001395349,0.003255814,115,605,0,0.000134931
2792,"[[34.769565, 32.054774], [34.768855, 32.05484]]",1/1/2021,195,26.60202363,0,0,0,0.230769231,0.123076923,0,0,0,0
2793,"[[34.766451, 32.074902], [34.76641, 32.074128]]",1/1/2021,144,33.02506233,0,0,0,0.055555556,0.069444444,0,0,0,0
2794,"[[34.77303, 32.054801], [34.773404, 32.054815]]",1/1/2021,490,33.4482035,0.002040816,0,0.010204082,0.120408163,0.036734694,80,271,0,0.001694945
2795,"[[34.777992, 32.059114], [34.777983, 32.059169]]",1/1/2021,149,27.73096338,0.006711409,0,0,0.073825503,0.040268456,2,60,0,0.03125
2796,"[[34.777155, 32.057794], [34.77682, 32.057234]]",1/1/2021,116,25.60600911,0,0,0,0.301724138,0.060344828,0,0,0,0
2797,"[[34.781906, 32.060671], [34.78284, 32.059857]]",1/1/2021,867,46.71917891,0.001153403,0,0.058823529,0.025374856,0.026528258,82,201,0,0.001018716
2798,"[[34.762007, 32.032026], [34.762061, 32.030973]]",1/1/2021,80,32.33359553,0,0,0,0.0625,0.125,9,9,0,0.111111111
2799,"[[34.787689, 32.068864], [34.787804, 32.069208]]",1/1/2021,694,29.62070458,0,0.004322767,0.027377522,0.015850144,0.024495677,188,382,0,0.000327225
2800,"[[34.764997, 32.073842], [34.764939, 32.073709]]",1/1/2021,467,41.65682679,0,0,0,0.027837259,0.047109208,24,265,0,0
2801,"[[34.782029, 32.086826], [34.781998, 32.086669]]",1/1/2021,1742,36.60793011,0.001148106,0,0.001148106,0.012055109,0.008610792,163,1108,0,0.000566972
2802,"[[34.781311, 32.083246], [34.781304, 32.083124]]",1/1/2021,1587,34.71275551,0,0,0.001890359,0.007561437,0.005671078,176,1120,0,0.00528475
2803,"[[34.782505, 32.089386], [34.782304, 32.088316]]",1/1/2021,2064,30.96705686,0.002906977,0,0.011143411,0.034399225,0.032945736,776,1169,0,0.000923605
2804,"[[34.781747, 32.085391], [34.781742, 32.085363]]",1/1/2021,1373,32.99392814,0,0,0.001456664,0.002913328,0.008739985,107,916,0,0.001091703
2805,"[[34.781216, 32.079552], [34.781214, 32.079495]]",1/1/2021,1241,35.0505964,0,0,0.002417405,0.002417405,0.002417405,82,879,0,0.007638551
2806,"[[34.781273, 32.081724], [34.781281, 32.081499]]",1/1/2021,1689,31.13209141,0,0.001776199,0.005328597,0.015393724,0.010657194,255,1094,0,0.000807071
2807,"[[34.781214, 32.079495], [34.781214, 32.079462]]",1/1/2021,1262,35.25509947,0.001584786,0,0,0.00792393,0.00792393,89,854,0,0.018588993
2808,"[[34.772342, 32.07981], [34.771801, 32.079825]]",1/1/2021,397,26.55490365,0.020151134,0,0.022670025,0.057934509,0.032745592,33,146,0,0.004631315
2809,"[[34.773494, 32.093274], [34.772382, 32.093577]]",1/1/2021,94,27.70502528,0,0,0.042553191,0.053191489,0.042553191,31,44,0,0.024154114
2810,"[[34.772673, 32.09449], [34.772733, 32.094732]]",1/1/2021,72,36.57066667,0,0,0,0,0,17,42,0,0
2811,"[[34.775134, 32.079734], [34.774496, 32.079751]]",1/1/2021,457,28.513251,0,0,0,0.050328228,0.039387309,82,219,0,0.009439758
2812,"[[34.774699, 32.076143], [34.774493, 32.076853]]",1/1/2021,1017,23.72634409,0.003933137,0.002949853,0.034414946,0.088495575,0.061946903,255,307,0,0.001213818
2813,"[[34.771088, 32.087751], [34.771599, 32.088462]]",1/1/2021,1740,37.53878686,0.003448276,0,0.003448276,0.037356322,0.008045977,242,665,0,0.014201609
2814,"[[34.774496, 32.079751], [34.775134, 32.079734]]",1/1/2021,162,26.72026579,0,0,0,0.12962963,0.055555556,0,0,0,0
2815,"[[34.781389, 32.082228], [34.781439, 32.083126]]",1/1/2021,2754,33.2031425,0.010530138,0.000363108,0.016339869,0.077705156,0.064996369,565,805,0,0.002019435
2816,"[[34.772057, 32.070849], [34.772415, 32.071119]]",1/1/2021,231,26.73357763,0.008658009,0,0.008658009,0.121212121,0.043290043,33,94,0,0.02512733
2817,"[[34.777512, 32.081109], [34.777355, 32.080632]]",1/1/2021,195,24.44846782,0,0,0.005128205,0.076923077,0.041025641,28,99,0,0.01386704
2818,"[[34.777067, 32.079634], [34.777355, 32.080632]]",1/1/2021,178,25.08071617,0,0,0,0.134831461,0.061797753,0,0,0,0
2819,"[[34.757458, 32.051827], [34.757321, 32.051506]]",1/1/2021,111,20.69348496,0.018018018,0,0.018018018,0.009009009,0.018018018,11,44,0,0.022727273
2820,"[[34.783738, 32.047378], [34.783545, 32.046675]]",1/1/2021,3517,80.49931449,0,0,0.001137333,0,0.000568666,240,1971,0,0.003757459
2821,"[[34.765675, 32.047658], [34.765549, 32.047786]]",1/1/2021,154,49.08782106,0,0,0,0.006493506,0,7,122,0,0.001862893
2822,"[[34.784387, 32.050345], [34.784335, 32.049891]]",1/1/2021,4789,74.05877079,0,0,0.000626436,0,0.000208812,179,1949,0,0.003706555
2823,"[[34.787323, 32.062655], [34.787225, 32.062518]]",1/1/2021,5378,74.16182479,0,0,0.002417255,0,0,372,3299,0,0.011851854
2824,"[[34.77162, 32.042669], [34.771492, 32.042742]]",1/1/2021,250,37.79579357,0,0,0.004,0.004,0.004,43,187,0,0.016042781
2825,"[[34.778033, 32.038986], [34.777977, 32.03897]]",1/1/2021,147,33.75462863,0,0,0,0,0.006802721,57,121,0,0.023415983
2826,"[[34.777882, 32.038962], [34.777714, 32.03896]]",1/1/2021,150,35.98000107,0,0,0,0.006666667,0,7,129,0,0.108591922
2827,"[[34.766391, 32.036803], [34.76652, 32.036875]]",1/1/2021,476,57.58760678,0,0,0,0,0,24,324,0,0.036811679
2828,"[[34.777619, 32.036422], [34.777662, 32.036515]]",1/1/2021,1206,56.91652654,0,0,0.008291874,0,0.002487562,52,643,0,0.002666075
2829,"[[34.787136, 32.061178], [34.787202, 32.061315]]",1/1/2021,7804,51.92614114,0,0,0.002050231,0,0,809,5439,0,0.002953255
2830,"[[34.759657, 32.044227], [34.759727, 32.044241]]",1/1/2021,125,40.23346838,0,0,0.04,0,0,25,87,0,0.005305034
2831,"[[34.756669, 32.04589], [34.757278, 32.045758]]",1/1/2021,252,34.59309734,0.01984127,0,0.01984127,0.01984127,0.055555556,37,97,0,0
2832,"[[34.759779, 32.044687], [34.759843, 32.044716]]",1/1/2021,171,38.56338119,0,0,0,0.01754386,0,8,134,0,0.239971134
2833,"[[34.775235, 32.048728], [34.775554, 32.048606]]",1/1/2021,532,39.24830761,0,0.003759398,0.013157895,0.001879699,0.005639098,163,350,0,0.003864934
2834,"[[34.77335, 32.049495], [34.773431, 32.049446]]",1/1/2021,421,36.90352834,0,0,0,0.002375297,0.011876485,20,313,0,0.058992597
2835,"[[34.776249, 32.048358], [34.776857, 32.048155]]",1/1/2021,499,51.34596767,0,0,0.004008016,0.006012024,0.014028056,43,286,0,0
2836,"[[34.773782, 32.049264], [34.774232, 32.049088]]",1/1/2021,664,42.68965639,0,0.001506024,0,0.019578313,0.004518072,77,361,0,0.003403244
2837,"[[34.775554, 32.048606], [34.775796, 32.048517]]",1/1/2021,423,38.68023554,0.007092199,0,0.004728132,0,0.004728132,77,301,0,0.000692199
2838,"[[34.779796, 32.073948], [34.779096, 32.0741]]",1/1/2021,348,24.88101244,0,0,0,0.123563218,0.097701149,0,0,0,0
2839,"[[34.781413, 32.080326], [34.781365, 32.08033]]",1/1/2021,333,25.79755206,0,0,0,0.021021021,0,35,182,0,0.048792022
2840,"[[34.788281, 32.106238], [34.788275, 32.106118]]",1/1/2021,809,55.3289189,0,0,0,0.001236094,0.001236094,151,583,0,0.00352081
2841,"[[34.788275, 32.106118], [34.78846, 32.105008]]",1/1/2021,945,48.54528135,0,0,0.003174603,0.013756614,0.004232804,372,586,0,0.002751078
2842,"[[34.788733, 32.103525], [34.78882, 32.103045]]",1/1/2021,944,38.16416027,0.002118644,0.001059322,0.004237288,0.002118644,0.002118644,429,665,0,0.006787445
2843,"[[34.788685, 32.079759], [34.788575, 32.079767]]",1/1/2021,233,27.1073875,0,0,0,0.017167382,0.008583691,25,151,0,0.146737722
2844,"[[34.78475, 32.047094], [34.784111, 32.047103]]",1/1/2021,598,30.18225842,0.010033445,0.003344482,0.028428094,0.006688963,0,289,425,0,0
2845,"[[34.775882, 32.074819], [34.776458, 32.074694]]",1/1/2021,1621,32.79008003,0.001233806,0,0.02159161,0.069093152,0.032078964,270,688,0,0.017338407
2846,"[[34.771051, 32.079843], [34.769752, 32.079919]]",1/1/2021,603,21.36116299,0.004975124,0.009950249,0.063018242,0.036484245,0.04145937,129,132,0,0.01138647
2847,"[[34.770242, 32.080636], [34.769752, 32.079919]]",1/1/2021,381,25.54912992,0,0,0,0.128608924,0.128608924,0,0,0,0
2848,"[[34.78501, 32.046858], [34.785274, 32.046819]]",1/1/2021,389,50.99714674,0,0,0,0.005141388,0.01285347,14,241,0,0
2849,"[[34.778955, 32.047533], [34.779196, 32.047484]]",1/1/2021,592,49.30757067,0,0,0.003378378,0.010135135,0.006756757,112,372,0,0.002688172
2850,"[[34.774492, 32.052835], [34.774288, 32.052212]]",1/1/2021,271,45.93949608,0,0,0,0.077490775,0.040590406,25,170,0,0
2851,"[[34.781571, 32.084534], [34.78133, 32.083339]]",1/1/2021,2037,33.06513532,0.006381934,0.000490918,0.028473245,0.036327933,0.06185567,738,1004,0,0.000792942
2852,"[[34.781211, 32.078156], [34.78124, 32.077676]]",1/1/2021,1656,36.62761109,0.018719807,0.003623188,0.010869565,0.039251208,0.042874396,457,872,0,0.00141383
2853,"[[34.781998, 32.086669], [34.781747, 32.085391]]",1/1/2021,2677,31.7148386,0.002241315,0.001867762,0.030631304,0.048561823,0.068360105,877,1172,0,0.000963427
2854,"[[34.781254, 32.080533], [34.781247, 32.080339]]",1/1/2021,1832,33.29638019,0.001091703,0.001091703,0.004366812,0.010371179,0.006004367,264,1124,0,0.002829484
2855,"[[34.781253, 32.077561], [34.781295, 32.077244]]",1/1/2021,1966,37.79759521,0.000508647,0.000508647,0.002034588,0.03560529,0.02543235,306,1128,0,0.005923602
2856,"[[34.781439, 32.083126], [34.781446, 32.08325]]",1/1/2021,1535,37.60139591,0.000651466,0,0,0.025407166,0.017589577,114,752,0,0.00012089
2857,"[[34.781365, 32.08033], [34.781375, 32.080528]]",1/1/2021,1400,34.56430069,0.000714286,0,0.001428571,0.026428571,0.015,180,736,0,0.012693003
2858,"[[34.781571, 32.076309], [34.781379, 32.077676]]",1/1/2021,2357,37.09931282,0.00678829,0.003818413,0.023334748,0.115825202,0.132795927,552,809,0,0.000783133
2859,"[[34.781379, 32.077676], [34.78137, 32.077816]]",1/1/2021,1287,37.10135896,0,0,0.001554002,0.03030303,0.024864025,94,768,0,0.001302083
2860,"[[34.771088, 32.087751], [34.77098, 32.087805]]",1/1/2021,218,21.16632283,0,0,0,0.018348624,0.004587156,23,106,0,0.058176906
2861,"[[34.773606, 32.08449], [34.772435, 32.084801]]",1/1/2021,280,22.33950357,0,0,0,0.139285714,0.025,0,0,0,0
2862,"[[34.769028, 32.083014], [34.769404, 32.083951]]",1/1/2021,1132,44.95795383,0.001766784,0.002650177,0.000883392,0.043286219,0.012367491,216,546,0,0.00206044
2863,"[[34.771483, 32.085868], [34.771111, 32.085971]]",1/1/2021,99,24.07860657,0.01010101,0,0.03030303,0.04040404,0,22,36,0,0
2864,"[[34.76737, 32.071714], [34.766539, 32.071944]]",1/1/2021,248,26.92354421,0.004032258,0,0.004032258,0.036290323,0.004032258,48,143,0,0.003519294
2865,"[[34.766539, 32.071944], [34.765657, 32.072189]]",1/1/2021,246,23.34805471,0.008130081,0,0.028455285,0.016260163,0.012195122,103,137,0,0.002229876
2866,"[[34.788587, 32.045305], [34.788396, 32.045644]]",1/1/2021,4141,66.01584898,0,0,0.001207438,0,0,451,2972,0,0.002378157
2867,"[[34.787163, 32.047487], [34.786522, 32.048278]]",1/1/2021,5727,63.53617251,0,0,0.00349223,0,0,1234,4137,0,0.001717464
2868,"[[34.785039, 32.049308], [34.785455, 32.048487]]",1/1/2021,2263,82.34203186,0,0,0,0,0,0,1,0,0
2869,"[[34.78457, 32.050019], [34.784696, 32.049803]]",1/1/2021,6499,83.4762176,0,0,0.00015387,0,0,147,2790,0,0.013379842
2870,"[[34.765672, 32.075268], [34.765286, 32.074489]]",1/1/2021,1388,43.22169397,0,0,0.001440922,0.055475504,0.056195965,252,483,0,0.001378573
2871,"[[34.779243, 32.098442], [34.779, 32.098404]]",1/1/2021,622,41.42333534,0,0,0.003215434,0.001607717,0,56,507,0,0
2872,"[[34.773045, 32.092091], [34.772657, 32.091012]]",1/1/2021,818,41.56342991,0,0.001222494,0.003667482,0.017114914,0.026894866,244,538,0,0.00018168
2873,"[[34.774099, 32.094926], [34.773895, 32.094319]]",1/1/2021,850,36.86261323,0,0,0.009411765,0.004705882,0.004705882,295,550,0,0
